cell_number,x_position,y_position
442,267.66265060240966,444.2971887550201
443,250.57429718875503,445.43373493975906
444,124.90566037735849,450.18490566037735
445,182.84615384615384,447.98785425101215
446,136.49310344827586,451.87931034482756
447,221.798833819242,451.25072886297374
448,314.208,451.9
449,104.17109144542773,454.74631268436576
450,290.6220930232558,449.6279069767442
451,207.81042654028437,451.45971563981044
452,351.93382352941177,452.55882352941177
453,276.1673640167364,455.11297071129707
454,324.6322314049587,457.05785123966945
455,338.72908366533864,454.0
456,118.96862745098039,459.5372549019608
457,368.81632653061223,456.8734693877551
458,235.72395833333334,457.1770833333333
459,173.51639344262296,459.96311475409834
460,200.8960396039604,462.519801980198
461,247.29864253393666,462.1221719457014
462,260.7980769230769,460.2355769230769
463,191.59276018099547,465.1447963800905
464,286.23414634146343,463.98536585365855
465,298.4669811320755,464.8679245283019
466,152.84057971014494,466.32608695652175
467,215.16901408450704,466.981220657277
468,351.94,467.668
469,310.4845360824742,470.2371134020619
470,336.61538461538464,469.87606837606836
471,166.33916083916083,474.40909090909093
472,227.90291262135923,472.752427184466
473,105.74269005847954,476.312865497076
474,145.01351351351352,477.0135135135135
475,271.67625899280574,473.82374100719426
476,135.32010582010582,484.45767195767195
477,187.09649122807016,477.2061403508772
478,239.51442307692307,476.0817307692308
479,257.4,475.67
480,121.55087719298245,480.280701754386
481,318.82462686567163,478.85074626865674
482,371.66968325791856,480.42986425339365
483,285.22330097087377,482.28155339805824
484,214.1003861003861,482.12741312741315
485,299.8385416666667,481.4114583333333
486,178.33788395904438,488.1023890784983
487,330.1034482758621,480.7471264367816
488,343.1058823529412,485.3450980392157
489,247.8186046511628,486.8046511627907
490,204.6443298969072,487.77319587628864
491,356.855421686747,485.3072289156627
492,163.34191176470588,493.22058823529414
493,230.19787985865725,490.8233215547703
494,263.508547008547,490.9273504273504
495,327.14666666666665,489.8466666666667
496,196.65022421524662,494.8968609865471
497,305.784,496.252
498,119.51602564102564,500.47115384615387
499,276.3368983957219,495.9197860962567
500,107.66037735849056,499.0990566037736
501,153.72177419354838,499.6693548387097
502,289.6666666666667,501.1869918699187
503,317.40637450199205,501.49800796812747
504,376.5141242937853,499.0508474576271
505,331.8488888888889,501.9377777777778
506,347.9781420765027,500.85792349726773
507,223.03896103896105,503.3333333333333
508,252.5625,501.9326923076923
509,132.9127906976744,503.70348837209303
510,239.51904761904763,503.67619047619047
511,192.6590909090909,505.2613636363636
512,210.09195402298852,504.7298850574713
513,178.60416666666666,504.375
514,145.3955223880597,505.8731343283582
515,265.0567375886525,505.8085106382979
516,340.44594594594594,506.7162162162162
517,299.41975308641975,507.0987654320988
