cell_number,x_position,y_position
309,306.45525291828795,364.0350194552529
310,74.2,367.196875
311,117.47333333333333,366.2133333333333
312,140.20289855072463,363.280193236715
313,154.6986899563319,363.8034934497817
314,407.3780918727915,365.2650176678445
315,221.76354679802955,364.29556650246303
316,371.95340501792117,366.36559139784947
317,235.30350194552528,369.4591439688716
318,184.92592592592592,373.0037037037037
319,293.06140350877195,371.3859649122807
320,104.92666666666666,375.39
321,318.26724137931035,373.39224137931035
322,208.03553299492387,373.2233502538071
323,253.9265306122449,373.62857142857143
324,393.6125,373.9375
325,170.93355481727573,377.6578073089701
326,138.6549295774648,377.7323943661972
327,375.7086330935252,379.6726618705036
328,342.81081081081084,378.0315315315315
329,354.9621848739496,377.97478991596637
330,92.70287539936102,380.11182108626195
331,268.50471698113205,378.3490566037736
332,155.90625,379.19140625
333,198.60816326530613,382.45714285714286
334,222.7058823529412,380.03743315508024
335,117.825,385.57916666666665
336,329.7509727626459,384.6147859922179
337,240.67083333333332,383.3375
338,279.3259668508287,383.34806629834253
339,304.00456621004565,383.81278538812785
340,404.62248995983936,384.83935742971886
341,130.72764227642276,387.4308943089431
342,77.56880733944953,388.59938837920487
343,290.9724770642202,387.4403669724771
344,358.4899598393574,390.6907630522088
345,386.013201320132,390.52145214521454
346,258.3557692307692,389.0769230769231
347,213.93142857142857,388.1142857142857
348,314.5,388.9759036144578
349,186.2077922077922,392.9155844155844
350,95.74278846153847,400.68990384615387
351,157.59515570934255,395.9584775086505
352,231.60326086956522,394.08152173913044
353,172.8,399.65
354,271.4099099099099,397.77477477477476
355,339.3471074380165,395.78512396694214
356,146.0,399.8988764044944
357,368.43027888446215,398.7011952191235
358,112.36575875486382,399.2684824902724
359,246.21256038647343,397.52657004830917
360,319.3333333333333,400.5288888888889
361,284.7718446601942,400.90776699029124
362,398.25,402.49175824175825
363,199.4723926380368,400.58895705521473
364,215.01162790697674,397.2325581395349
365,302.2173913043478,401.0826086956522
366,131.76136363636363,408.5159090909091
367,257.88235294117646,405.048128342246
368,350.11583011583014,410.14285714285717
369,222.66558441558442,409.4577922077922
370,379.8086956521739,412.20579710144926
371,80.43980343980344,421.51597051597054
372,237.0,410.9656862745098
373,90.24285714285715,414.475
374,207.41106719367588,412.39130434782606
375,322.2857142857143,414.99708454810497
376,338.25,409.7916666666667
377,191.5089605734767,412.9964157706093
378,291.559585492228,414.6476683937824
